INFO:     Started server process [62941]
INFO:     Waiting for application startup.
2025-11-02 21:06:39,098 - app.main - INFO - Starting up Portfolio Planner backend
2025-11-02 21:06:39,098 - app.main - INFO - Initializing collaboration client
2025-11-02 21:06:39,117 - app.services.collaboration_client - INFO - Collaboration client initialized for user 00000000-0000-0000-0000-000000000001
2025-11-02 21:06:39,117 - app.services.collaboration_client - INFO - Connecting to collaboration service
2025-11-02 21:06:39,125 - app.services.collaboration_client - INFO - Connected to collaboration service
2025-11-02 21:06:39,125 - app.main - INFO - Collaboration client connected successfully
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
2025-11-02 21:06:39,125 - app.services.collaboration_client - ERROR - Error from collaboration service
2025-11-02 21:06:39,125 - app.services.collaboration_client - WARNING - Disconnected from collaboration service
INFO:     127.0.0.1:59810 - "GET /docs HTTP/1.1" 200 OK
INFO:     127.0.0.1:59835 - "GET /api/v1/positions/actual?status=active&symbol= HTTP/1.1" 200 OK
INFO:     ('127.0.0.1', 59845) - "WebSocket /api/v1/ws/collaborate?user_id=00000000-0000-0000-0000-000000000001" [accepted]
2025-11-02 21:06:58,231 - app.services.websocket_manager - INFO - WebSocket connected: user_id=00000000-0000-0000-0000-000000000001, total_connections=1
INFO:     connection open
INFO:     127.0.0.1:59847 - "GET /api/v1/positions/shared?user_id=00000000-0000-0000-0000-000000000001 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59849 - "GET /api/v1/positions/ideas?user_id=00000000-0000-0000-0000-000000000001 HTTP/1.1" 200 OK
2025-11-02 21:06:59,164 - app.api.v1.websocket - INFO - WebSocket disconnected normally: user_id=00000000-0000-0000-0000-000000000001
2025-11-02 21:06:59,164 - app.services.websocket_manager - INFO - WebSocket disconnected: user_id=00000000-0000-0000-0000-000000000001, remaining_connections=0
INFO:     connection closed
INFO:     ('127.0.0.1', 59857) - "WebSocket /api/v1/ws/collaborate?user_id=00000000-0000-0000-0000-000000000001" [accepted]
2025-11-02 21:06:59,267 - app.services.websocket_manager - INFO - WebSocket connected: user_id=00000000-0000-0000-0000-000000000001, total_connections=1
INFO:     connection open
INFO:     127.0.0.1:59860 - "GET /api/v1/positions/ideas?user_id=00000000-0000-0000-0000-000000000001 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59861 - "GET /api/v1/positions/shared?user_id=00000000-0000-0000-0000-000000000001 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59861 - "GET /api/v1/positions/actual?status=active&symbol= HTTP/1.1" 200 OK
INFO:     127.0.0.1:59861 - "OPTIONS /api/v1/positions/sync HTTP/1.1" 200 OK
2025-11-02 21:07:03,381 - schwab.auth - INFO - Loading token from file /Users/mlyons/Development/Guarrdon/portfolioplanner/backend/app/services/../../schwab_tokens.json
2025-11-02 21:07:03,697 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/accountNumbers "HTTP/1.1 200 OK"
2025-11-02 21:07:04,085 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/EFCD00A7A452640948919B61B6721F079E015190E7BCB34830F119FE63E99F32?fields=positions "HTTP/1.1 200 OK"
2025-11-02 21:07:04,343 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/09E853B0423F56E7543F89F57EB93BFD98A2C5566060EC86CBEB6EECD9479384?fields=positions "HTTP/1.1 200 OK"
2025-11-02 21:07:04,662 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/9E9DF84F62697F45000AB3E42505DA6C7A2B8D2949ED2925555FEEC7BF7EB5F0?fields=positions "HTTP/1.1 200 OK"
2025-11-02 21:07:05,059 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/F2671FE298880BA6D792296F7D5A72F5733D7441C97475F73333B22249A8CC64?fields=positions "HTTP/1.1 200 OK"
2025-11-02 21:07:05,266 - httpx - INFO - HTTP Request: GET https://api.schwabapi.com/trader/v1/accounts/333CD5EED0E28D2ECA852C66D4506746DDEFF45755C653641B2452298B405393?fields=positions "HTTP/1.1 200 OK"
2025-11-02 21:07:05,267 - app.services.schwab_service - INFO - === GROUPING POSITIONS: 175 input positions ===
2025-11-02 21:07:05,267 - app.services.schwab_service - INFO -   Input: NVDA | option | qty=2.0 | acct=7628
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: LRCX | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: RDDT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: HOOD | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: TER | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: SMCI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: SMCI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: HON | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: CTVA | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: CTVA | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: ARES | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: MSFT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,269 - app.services.schwab_service - INFO -   Input: TSM | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: AAL | option | qty=20.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: RDDT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: AAL | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: AAL | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: WDAY | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: ORCL | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: CLF | stock | qty=1000.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: BLK | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: EPD | stock | qty=200.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: COIN | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: ASM | stock | qty=500.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: COIN | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: BLK | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: QBTS | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: IOT | stock | qty=300.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: TSM | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-10.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,270 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: ARES | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: LNG | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: LNG | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: IOT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: KMX | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: IOT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: AVGO | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: IOT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: GNRC | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: FLUT | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: QBTS | stock | qty=400.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: BULL | stock | qty=300.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: W | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: RGTI | stock | qty=200.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: W | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: KMX | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: BYND | stock | qty=5000.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: FMC | option | qty=5.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: ORCL | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: HLN | option | qty=5.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: KMX | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,271 - app.services.schwab_service - INFO -   Input: HLN | stock | qty=500.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: SMCI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: BLK | stock | qty=40.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: SMCI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: AAPL | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: LLY | stock | qty=20.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: PLTR | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: NVDA | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: QBTS | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: AXP | stock | qty=35.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: V | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: COIN | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-10.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: PFE | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: FMC | stock | qty=300.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=10.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $SPX | option | qty=-10.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: KMX | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: RGTI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: GT | option | qty=20.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: GOOG | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,272 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: KMX | stock | qty=300.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: INTC | stock | qty=300.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: MBLY | stock | qty=500.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: AMZN | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: FIS | stock | qty=200.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: ACWI | option | qty=2.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: RGTI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: DIN | stock | qty=200.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: GOOG | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: GOOG | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: ARM | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: AAPL | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: AMZN | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: CHWY | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: FIS | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: CSL | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: ARM | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: MSFT | stock | qty=35.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: UUUU | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: AVGO | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: ARAFF | stock | qty=3000.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: GOOG | stock | qty=100.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: RGTI | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,273 - app.services.schwab_service - INFO -   Input: QQQ | option | qty=-2.0 | acct=0458
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: INTC | option | qty=-1.0 | acct=0458
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: $VIX | option | qty=5.0 | acct=0458
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: QQQ | option | qty=4.0 | acct=0458
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: W | stock | qty=100.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: AA | stock | qty=100.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: NCLH | stock | qty=200.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: QUBT | stock | qty=300.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: RIVN | stock | qty=200.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: AAL | stock | qty=200.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: SCHW | option | qty=1.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: LAES | stock | qty=400.0 | acct=3757
2025-11-02 21:07:05,274 - app.services.schwab_service - INFO -   Input: QBTS | stock | qty=100.0 | acct=3757
